order_id,order_date,total_amount,user_id,user_name,city,membership,restaurant_id,restaurant_name,cuisine,rating,order_year,order_month,order_month_name,order_quarter,order_day_of_week
8654,2023-02-09,168.55,2704,User_2704,Pune,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6,2023,2,February,1,Thursday
8655,2023-03-22,731.61,1677,User_1677,Chennai,Regular,52,Udupi Curry House South Indian,Mexican,4.9,2023,3,March,1,Wednesday
8656,2023-08-05,572.22,2089,User_2089,Hyderabad,Gold,203,New Kitchen Pure Veg,Chinese,3.8,2023,8,August,3,Saturday
8657,2023-11-10,1336.9,64,User_64,Pune,Regular,410,Darbar Mess Pure Veg,Italian,3.6,2023,11,November,4,Friday
8658,2023-03-25,589.39,2111,User_2111,Hyderabad,Gold,308,Annapurna Biryani Family Restaurant,Italian,4.3,2023,3,March,1,Saturday
8659,2023-06-09,1452.15,541,User_541,Pune,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,2023,6,June,2,Friday
8660,2023-03-21,832.02,182,User_182,Bangalore,Regular,55,Darbar Restaurant Multicuisine,Indian,3.5,2023,3,March,1,Tuesday
8661,2023-04-23,969.63,2380,User_2380,Pune,Regular,17,Udupi Delights Non-Veg,Indian,4.6,2023,4,April,2,Sunday
8662,2023-08-18,809.66,441,User_441,Hyderabad,Gold,52,Udupi Curry House South Indian,Mexican,4.9,2023,8,August,3,Friday
8663,2023-04-22,1363.6,844,User_844,Chennai,Gold,401,Darbar Eatery Pure Veg,Indian,4.6,2023,4,April,2,Saturday
8664,2023-07-04,671.82,1153,User_1153,Hyderabad,Gold,150,Sri Cafe Non-Veg,Indian,4.2,2023,7,July,3,Tuesday
8665,2023-07-17,772.07,1991,User_1991,Pune,Regular,327,Royal Tiffins Chinese,Indian,3.2,2023,7,July,3,Monday
8666,2023-12-25,724.5,2731,User_2731,Pune,Gold,70,Swagath Delights Punjabi,Chinese,4.7,2023,12,December,4,Monday
8667,2023-08-17,669.59,2439,User_2439,Chennai,Gold,375,Hotel Delights Multicuisine,Chinese,4.3,2023,8,August,3,Thursday
8668,2023-11-13,880.41,396,User_396,Pune,Regular,98,Ruchi Dhaba Non-Veg,Indian,4.0,2023,11,November,4,Monday
8669,2023-02-03,378.8,2919,User_2919,Bangalore,Gold,52,Udupi Curry House South Indian,Mexican,4.9,2023,2,February,1,Friday
8670,2023-02-22,665.56,1966,User_1966,Hyderabad,Regular,471,Swagath Tiffins Punjabi,Indian,3.0,2023,2,February,1,Wednesday
8671,2023-12-05,862.43,1216,User_1216,Bangalore,Regular,349,Taste of Eatery Punjabi,Indian,4.5,2023,12,December,4,Tuesday
8672,2023-06-01,993.78,1900,User_1900,Bangalore,Gold,369,Amma Foods Chinese,Italian,3.0,2023,6,June,2,Thursday
8673,2023-05-16,790.57,668,User_668,Bangalore,Regular,135,Amma Eatery Non-Veg,Indian,3.7,2023,5,May,2,Tuesday
8674,2023-02-14,179.36,2582,User_2582,Hyderabad,Gold,458,Swagath Mess Pure Veg,Italian,4.8,2023,2,February,1,Tuesday
8675,2023-05-17,115.49,1971,User_1971,Hyderabad,Gold,298,Swagath Foods Andhra,Mexican,5.0,2023,5,May,2,Wednesday
8676,2023-10-23,1181.66,767,User_767,Hyderabad,Gold,19,Classic Biryani Chinese,Indian,3.6,2023,10,October,4,Monday
8677,2023-07-09,861.01,25,User_25,Hyderabad,Gold,23,Amma Mess Punjabi,Chinese,3.8,2023,7,July,3,Sunday
8678,2023-09-20,1367.77,288,User_288,Pune,Regular,205,Sri Mess North Indian,Italian,4.2,2023,9,September,3,Wednesday
8679,2023-04-15,298.82,1171,User_1171,Bangalore,Regular,410,Darbar Mess Pure Veg,Italian,3.6,2023,4,April,2,Saturday
8680,2024-01-01,1360.61,1498,User_1498,Chennai,Gold,188,Swagath Mess Multicuisine,Chinese,4.6,2024,1,January,1,Monday
8681,2023-12-02,1421.81,1057,User_1057,Hyderabad,Regular,453,Annapurna Foods Punjabi,Chinese,3.7,2023,12,December,4,Saturday
8682,2023-08-25,1289.96,153,User_153,Pune,Gold,245,Classic Biryani North Indian,Mexican,3.5,2023,8,August,3,Friday
8683,2023-05-17,274.11,453,User_453,Hyderabad,Regular,58,Sai Biryani Multicuisine,Indian,4.4,2023,5,May,2,Wednesday
8684,2023-06-07,956.82,2522,User_2522,Chennai,Regular,190,Amma Restaurant Pure Veg,Chinese,3.1,2023,6,June,2,Wednesday
8685,2023-01-19,337.75,620,User_620,Pune,Regular,393,Classic Dhaba Andhra,Italian,4.1,2023,1,January,1,Thursday
8686,2023-07-03,228.23,636,User_636,Chennai,Regular,177,Udupi Restaurant South Indian,Indian,3.9,2023,7,July,3,Monday
8687,2023-01-19,354.93,2098,User_2098,Bangalore,Regular,414,Darbar Delights South Indian,Chinese,4.7,2023,1,January,1,Thursday
8688,2023-09-16,230.91,1708,User_1708,Pune,Regular,181,Classic Foods Pure Veg,Indian,4.0,2023,9,September,3,Saturday
8689,2023-05-12,421.39,877,User_877,Pune,Gold,456,Hotel Dhaba Chinese,Chinese,4.2,2023,5,May,2,Friday
8690,2023-06-21,580.0,631,User_631,Chennai,Gold,156,Sri Tiffins North Indian,Italian,3.8,2023,6,June,2,Wednesday
8691,2023-12-25,1127.65,2627,User_2627,Bangalore,Gold,454,Taste of Dhaba South Indian,Italian,4.5,2023,12,December,4,Monday
8692,2023-03-05,748.47,1192,User_1192,Bangalore,Regular,217,Royal Eatery Family Restaurant,Indian,4.8,2023,3,March,1,Sunday
8693,2023-05-07,669.07,2829,User_2829,Bangalore,Regular,359,Sri Foods South Indian,Mexican,4.8,2023,5,May,2,Sunday
8694,2023-08-03,982.33,1767,User_1767,Bangalore,Regular,233,Grand Cafe Family Restaurant,Italian,4.5,2023,8,August,3,Thursday
8695,2023-04-14,1252.22,2924,User_2924,Hyderabad,Gold,312,Udupi Curry House Chinese,Chinese,3.1,2023,4,April,2,Friday
8696,2023-04-10,168.0,1479,User_1479,Pune,Regular,292,Amma Cafe North Indian,Mexican,4.0,2023,4,April,2,Monday
8697,2023-05-16,209.66,333,User_333,Pune,Gold,344,Annapurna Kitchen North Indian,Indian,4.8,2023,5,May,2,Tuesday
8698,2023-09-24,1383.67,1333,User_1333,Bangalore,Gold,322,Sri Cafe Non-Veg,Italian,4.3,2023,9,September,3,Sunday
8699,2023-11-22,346.56,1360,User_1360,Chennai,Gold,131,Hotel Restaurant Non-Veg,Italian,3.4,2023,11,November,4,Wednesday
8700,2023-10-07,239.56,579,User_579,Pune,Gold,137,Swagath Delights Andhra,Indian,3.2,2023,10,October,4,Saturday
8701,2023-02-22,943.96,1189,User_1189,Pune,Regular,171,Ruchi Mess Non-Veg,Mexican,3.6,2023,2,February,1,Wednesday
8702,2023-11-13,995.03,1984,User_1984,Pune,Gold,457,Sai Delights Multicuisine,Indian,3.0,2023,11,November,4,Monday
8703,2023-04-05,1241.92,1906,User_1906,Bangalore,Gold,179,Annapurna Foods Multicuisine,Italian,3.5,2023,4,April,2,Wednesday
8704,2023-12-09,970.46,2159,User_2159,Bangalore,Gold,44,Classic Dhaba Pure Veg,Indian,3.9,2023,12,December,4,Saturday
8705,2023-09-15,1006.99,858,User_858,Hyderabad,Gold,457,Sai Delights Multicuisine,Indian,3.0,2023,9,September,3,Friday
8706,2023-08-29,1266.17,1950,User_1950,Bangalore,Gold,393,Classic Dhaba Andhra,Italian,4.1,2023,8,August,3,Tuesday
8707,2023-01-16,1402.17,278,User_278,Pune,Gold,243,Grand Tiffins South Indian,Chinese,4.8,2023,1,January,1,Monday
8708,2023-02-23,677.49,1791,User_1791,Hyderabad,Gold,86,Sri Curry House Chinese,Indian,4.2,2023,2,February,1,Thursday
8709,2023-09-16,852.76,1721,User_1721,Chennai,Regular,326,Classic Mess Punjabi,Italian,4.8,2023,9,September,3,Saturday
8710,2023-09-21,1220.7,2954,User_2954,Chennai,Gold,496,Swagath Eatery Multicuisine,Indian,3.1,2023,9,September,3,Thursday
8711,2023-06-15,582.83,1836,User_1836,Bangalore,Gold,247,Hotel Mess Punjabi,Mexican,3.2,2023,6,June,2,Thursday
8712,2023-06-18,1149.2,1505,User_1505,Pune,Gold,154,Spice Biryani Multicuisine,Chinese,4.7,2023,6,June,2,Sunday
8713,2023-04-03,257.29,2898,User_2898,Hyderabad,Regular,289,Sri Biryani Punjabi,Italian,4.8,2023,4,April,2,Monday
8714,2024-01-01,1024.74,2983,User_2983,Bangalore,Regular,282,Hotel Curry House Chinese,Indian,4.4,2024,1,January,1,Monday
8715,2023-06-18,1364.01,1834,User_1834,Bangalore,Gold,490,Swagath Curry House Punjabi,Italian,3.7,2023,6,June,2,Sunday
8716,2023-07-09,342.95,2592,User_2592,Hyderabad,Regular,238,New Foods South Indian,Chinese,4.7,2023,7,July,3,Sunday
8717,2023-05-03,161.18,1724,User_1724,Bangalore,Regular,424,Sai Cafe Family Restaurant,Indian,4.7,2023,5,May,2,Wednesday
8718,2023-09-03,942.05,932,User_932,Hyderabad,Regular,16,Sai Mess Andhra,Indian,4.6,2023,9,September,3,Sunday
8719,2023-08-19,1485.34,110,User_110,Hyderabad,Gold,319,Darbar Eatery Family Restaurant,Indian,3.1,2023,8,August,3,Saturday
8720,2023-10-19,418.24,1979,User_1979,Bangalore,Gold,130,Royal Restaurant South Indian,Indian,4.6,2023,10,October,4,Thursday
8721,2023-07-04,560.74,2688,User_2688,Bangalore,Regular,400,Ruchi Tiffins Non-Veg,Mexican,3.4,2023,7,July,3,Tuesday
8722,2023-11-23,873.13,2597,User_2597,Pune,Gold,491,Classic Tiffins Chinese,Chinese,3.0,2023,11,November,4,Thursday
8723,2023-02-05,1464.63,1914,User_1914,Pune,Regular,345,Sai Tiffins Chinese,Chinese,4.3,2023,2,February,1,Sunday
8724,2023-03-30,906.4,163,User_163,Chennai,Gold,324,Grand Delights Multicuisine,Mexican,4.5,2023,3,March,1,Thursday
8725,2023-05-08,1336.55,2288,User_2288,Bangalore,Gold,37,Swagath Dhaba Andhra,Mexican,3.1,2023,5,May,2,Monday
8726,2023-08-03,109.58,1188,User_1188,Pune,Regular,48,Royal Tiffins North Indian,Mexican,3.8,2023,8,August,3,Thursday
8727,2023-11-08,152.35,802,User_802,Hyderabad,Gold,330,Udupi Eatery Multicuisine,Italian,3.9,2023,11,November,4,Wednesday
8728,2023-06-05,1351.66,647,User_647,Hyderabad,Gold,362,Grand Mess Multicuisine,Indian,4.1,2023,6,June,2,Monday
8729,2023-10-19,824.53,341,User_341,Hyderabad,Gold,31,Udupi Delights North Indian,Mexican,4.7,2023,10,October,4,Thursday
8730,2023-07-27,444.48,605,User_605,Bangalore,Gold,281,Swagath Cafe Non-Veg,Italian,3.8,2023,7,July,3,Thursday
8731,2023-07-06,800.11,2165,User_2165,Chennai,Gold,313,Spice Curry House South Indian,Indian,3.9,2023,7,July,3,Thursday
8732,2023-09-20,183.05,2883,User_2883,Chennai,Regular,475,Ruchi Kitchen Punjabi,Italian,4.9,2023,9,September,3,Wednesday
8733,2023-12-07,1339.61,2649,User_2649,Hyderabad,Gold,275,Classic Eatery South Indian,Italian,3.8,2023,12,December,4,Thursday
8734,2023-07-20,1100.5,1690,User_1690,Hyderabad,Gold,154,Spice Biryani Multicuisine,Chinese,4.7,2023,7,July,3,Thursday
8735,2023-03-08,825.88,2134,User_2134,Hyderabad,Regular,439,Classic Cafe Family Restaurant,Mexican,3.1,2023,3,March,1,Wednesday
8736,2023-12-10,614.38,2233,User_2233,Hyderabad,Regular,369,Amma Foods Chinese,Italian,3.0,2023,12,December,4,Sunday
8737,2023-04-09,972.26,1577,User_1577,Chennai,Gold,174,Amma Biryani North Indian,Mexican,3.1,2023,4,April,2,Sunday
8738,2023-04-17,1442.96,2720,User_2720,Chennai,Gold,429,Annapurna Biryani Pure Veg,Chinese,4.3,2023,4,April,2,Monday
8739,2023-03-29,1267.16,529,User_529,Pune,Gold,131,Hotel Restaurant Non-Veg,Italian,3.4,2023,3,March,1,Wednesday
8740,2024-01-01,305.04,610,User_610,Pune,Gold,389,Ruchi Mess Multicuisine,Italian,4.9,2024,1,January,1,Monday
8741,2023-04-17,851.05,1363,User_1363,Bangalore,Gold,219,Taste of Cafe Andhra,Mexican,4.6,2023,4,April,2,Monday
8742,2023-03-30,1122.46,103,User_103,Hyderabad,Regular,456,Hotel Dhaba Chinese,Chinese,4.2,2023,3,March,1,Thursday
8743,2023-02-12,304.95,837,User_837,Bangalore,Gold,458,Swagath Mess Pure Veg,Italian,4.8,2023,2,February,1,Sunday
8744,2023-06-07,920.27,2003,User_2003,Chennai,Regular,492,Swagath Kitchen North Indian,Italian,4.0,2023,6,June,2,Wednesday
8745,2023-04-08,461.18,646,User_646,Pune,Gold,252,New Eatery South Indian,Indian,3.7,2023,4,April,2,Saturday
8746,2023-10-15,691.22,1786,User_1786,Bangalore,Regular,85,Royal Kitchen South Indian,Mexican,4.4,2023,10,October,4,Sunday
8747,2023-08-24,1010.96,1184,User_1184,Pune,Gold,176,Classic Delights North Indian,Italian,4.0,2023,8,August,3,Thursday
8748,2023-02-01,1270.72,1800,User_1800,Bangalore,Regular,349,Taste of Eatery Punjabi,Indian,4.5,2023,2,February,1,Wednesday
8749,2023-04-28,1448.62,852,User_852,Bangalore,Gold,156,Sri Tiffins North Indian,Italian,3.8,2023,4,April,2,Friday
8750,2023-09-10,538.89,2950,User_2950,Hyderabad,Gold,48,Royal Tiffins North Indian,Mexican,3.8,2023,9,September,3,Sunday
8751,2023-02-09,1147.85,1134,User_1134,Bangalore,Gold,426,Royal Foods Non-Veg,Chinese,3.5,2023,2,February,1,Thursday
8752,2023-07-25,891.1,976,User_976,Bangalore,Regular,297,Grand Tiffins Andhra,Italian,4.8,2023,7,July,3,Tuesday
8753,2023-01-26,710.24,1945,User_1945,Pune,Regular,19,Classic Biryani Chinese,Indian,3.6,2023,1,January,1,Thursday
8754,2023-06-12,937.35,359,User_359,Chennai,Regular,100,Spice Delights Family Restaurant,Indian,3.3,2023,6,June,2,Monday
8755,2023-08-18,1098.83,1967,User_1967,Hyderabad,Regular,53,Swagath Delights Andhra,Indian,4.5,2023,8,August,3,Friday
8756,2023-03-17,119.12,402,User_402,Hyderabad,Regular,114,Ruchi Mess Andhra,Indian,3.9,2023,3,March,1,Friday
8757,2023-11-30,683.95,2997,User_2997,Hyderabad,Regular,187,Royal Kitchen North Indian,Chinese,3.8,2023,11,November,4,Thursday
8758,2023-09-25,270.23,2197,User_2197,Bangalore,Regular,155,Udupi Biryani Family Restaurant,Mexican,3.1,2023,9,September,3,Monday
8759,2023-08-26,1164.68,2170,User_2170,Bangalore,Regular,90,Classic Biryani Pure Veg,Italian,4.8,2023,8,August,3,Saturday
8760,2023-08-14,344.6,667,User_667,Bangalore,Gold,195,Taste of Delights Multicuisine,Indian,3.4,2023,8,August,3,Monday
8761,2023-02-17,271.58,761,User_761,Pune,Regular,344,Annapurna Kitchen North Indian,Indian,4.8,2023,2,February,1,Friday
8762,2023-04-22,1321.29,2307,User_2307,Pune,Gold,90,Classic Biryani Pure Veg,Italian,4.8,2023,4,April,2,Saturday
8763,2023-01-19,333.71,2729,User_2729,Hyderabad,Gold,457,Sai Delights Multicuisine,Indian,3.0,2023,1,January,1,Thursday
8764,2023-06-18,215.42,2068,User_2068,Bangalore,Regular,225,Darbar Tiffins Chinese,Italian,4.2,2023,6,June,2,Sunday
8765,2023-02-07,1480.4,2123,User_2123,Bangalore,Regular,146,Swagath Curry House Punjabi,Indian,4.8,2023,2,February,1,Tuesday
8766,2023-04-19,1030.79,859,User_859,Hyderabad,Gold,148,Swagath Restaurant North Indian,Italian,3.2,2023,4,April,2,Wednesday
8767,2023-03-15,1168.91,2269,User_2269,Hyderabad,Regular,138,Classic Mess Punjabi,Indian,4.8,2023,3,March,1,Wednesday
8768,2023-02-22,808.26,1596,User_1596,Pune,Gold,21,Grand Biryani Family Restaurant,Indian,3.5,2023,2,February,1,Wednesday
8769,2023-05-18,471.86,2405,User_2405,Bangalore,Regular,72,Sri Foods Chinese,Mexican,3.4,2023,5,May,2,Thursday
8770,2023-03-06,446.26,329,User_329,Hyderabad,Regular,475,Ruchi Kitchen Punjabi,Italian,4.9,2023,3,March,1,Monday
8771,2023-01-03,707.95,2026,User_2026,Chennai,Regular,116,Grand Cafe Punjabi,Chinese,4.2,2023,1,January,1,Tuesday
8772,2023-04-18,816.67,566,User_566,Chennai,Regular,497,Hotel Delights South Indian,Mexican,4.4,2023,4,April,2,Tuesday
8773,2023-09-26,1319.32,362,User_362,Chennai,Gold,60,Grand Restaurant North Indian,Mexican,3.6,2023,9,September,3,Tuesday
8774,2023-08-10,110.14,597,User_597,Hyderabad,Regular,287,Amma Cafe South Indian,Chinese,4.7,2023,8,August,3,Thursday
8775,2023-05-01,741.9,1553,User_1553,Pune,Regular,407,Grand Cafe Chinese,Mexican,4.6,2023,5,May,2,Monday
8776,2023-08-13,1202.92,1966,User_1966,Hyderabad,Regular,203,New Kitchen Pure Veg,Chinese,3.8,2023,8,August,3,Sunday
8777,2023-12-03,734.44,2642,User_2642,Pune,Gold,140,Royal Tiffins Punjabi,Italian,3.3,2023,12,December,4,Sunday
8778,2023-12-26,864.94,2704,User_2704,Pune,Gold,213,Amma Dhaba Punjabi,Indian,3.7,2023,12,December,4,Tuesday
8779,2023-02-23,474.18,157,User_157,Bangalore,Gold,406,Spice Foods Non-Veg,Chinese,4.5,2023,2,February,1,Thursday
8780,2023-10-08,116.53,411,User_411,Pune,Gold,216,Classic Delights Non-Veg,Italian,3.1,2023,10,October,4,Sunday
8781,2023-10-06,921.35,168,User_168,Hyderabad,Gold,37,Swagath Dhaba Andhra,Mexican,3.1,2023,10,October,4,Friday
8782,2023-11-20,140.38,2108,User_2108,Chennai,Gold,92,Amma Delights Pure Veg,Mexican,4.9,2023,11,November,4,Monday
8783,2023-11-14,1224.0,2794,User_2794,Pune,Regular,69,Classic Tiffins Punjabi,Chinese,4.9,2023,11,November,4,Tuesday
8784,2023-10-29,1095.68,1458,User_1458,Bangalore,Regular,233,Grand Cafe Family Restaurant,Italian,4.5,2023,10,October,4,Sunday
8785,2023-02-15,153.44,2071,User_2071,Hyderabad,Regular,186,Darbar Restaurant North Indian,Indian,4.3,2023,2,February,1,Wednesday
8786,2023-12-29,133.3,834,User_834,Chennai,Gold,176,Classic Delights North Indian,Italian,4.0,2023,12,December,4,Friday
8787,2023-09-04,1086.69,2920,User_2920,Bangalore,Gold,487,Amma Eatery Chinese,Chinese,4.8,2023,9,September,3,Monday
8788,2023-03-06,207.23,1838,User_1838,Bangalore,Regular,206,Swagath Biryani Non-Veg,Mexican,3.2,2023,3,March,1,Monday
8789,2023-08-05,1189.84,14,User_14,Bangalore,Gold,35,Royal Biryani North Indian,Chinese,3.9,2023,8,August,3,Saturday
8790,2023-11-29,125.09,1744,User_1744,Bangalore,Gold,106,Spice Foods Non-Veg,Indian,4.8,2023,11,November,4,Wednesday
8791,2023-03-08,1297.08,1927,User_1927,Hyderabad,Gold,199,Sri Eatery Chinese,Italian,3.4,2023,3,March,1,Wednesday
8792,2023-03-08,1057.11,2772,User_2772,Bangalore,Gold,94,Taste of Eatery Andhra,Chinese,4.5,2023,3,March,1,Wednesday
8793,2023-05-09,208.11,1980,User_1980,Pune,Gold,335,New Biryani Family Restaurant,Italian,3.9,2023,5,May,2,Tuesday
8794,2023-12-05,1144.33,504,User_504,Bangalore,Gold,61,Hotel Curry House North Indian,Italian,4.4,2023,12,December,4,Tuesday
8795,2023-05-22,1136.66,1339,User_1339,Chennai,Regular,212,Sai Delights North Indian,Indian,3.2,2023,5,May,2,Monday
8796,2023-10-05,921.25,2903,User_2903,Bangalore,Regular,34,Ruchi Dhaba Multicuisine,Chinese,4.3,2023,10,October,4,Thursday
8797,2023-01-01,233.96,1926,User_1926,Pune,Gold,331,Spice Biryani Non-Veg,Mexican,3.4,2023,1,January,1,Sunday
8798,2023-12-26,690.52,1103,User_1103,Hyderabad,Regular,382,Annapurna Mess Andhra,Mexican,4.8,2023,12,December,4,Tuesday
8799,2023-09-19,315.9,319,User_319,Bangalore,Gold,498,Darbar Tiffins Non-Veg,Chinese,3.9,2023,9,September,3,Tuesday
8800,2023-05-17,566.23,1322,User_1322,Bangalore,Gold,234,Swagath Kitchen North Indian,Chinese,3.7,2023,5,May,2,Wednesday
8801,2023-09-14,726.24,749,User_749,Bangalore,Regular,425,Ruchi Curry House Punjabi,Chinese,4.2,2023,9,September,3,Thursday
8802,2023-12-22,657.84,2257,User_2257,Chennai,Gold,378,New Mess North Indian,Italian,4.4,2023,12,December,4,Friday
8803,2023-12-31,1369.13,505,User_505,Hyderabad,Gold,461,Sai Curry House Multicuisine,Italian,4.6,2023,12,December,4,Sunday
8804,2023-09-01,619.99,1799,User_1799,Chennai,Gold,391,Sri Biryani Family Restaurant,Indian,3.3,2023,9,September,3,Friday
8805,2023-12-20,1095.66,621,User_621,Bangalore,Regular,130,Royal Restaurant South Indian,Indian,4.6,2023,12,December,4,Wednesday
8806,2023-03-15,979.82,844,User_844,Chennai,Gold,50,Taste of Cafe Punjabi,Mexican,4.8,2023,3,March,1,Wednesday
8807,2023-03-25,380.22,143,User_143,Bangalore,Gold,67,Swagath Tiffins Andhra,Mexican,4.1,2023,3,March,1,Saturday
8808,2023-06-12,520.83,1352,User_1352,Pune,Gold,40,Royal Curry House Non-Veg,Indian,4.6,2023,6,June,2,Monday
8809,2023-10-23,102.49,2088,User_2088,Hyderabad,Regular,188,Swagath Mess Multicuisine,Chinese,4.6,2023,10,October,4,Monday
8810,2023-02-17,822.1,2337,User_2337,Bangalore,Gold,297,Grand Tiffins Andhra,Italian,4.8,2023,2,February,1,Friday
8811,2023-04-01,142.31,2854,User_2854,Hyderabad,Regular,310,Spice Cafe Pure Veg,Indian,4.1,2023,4,April,2,Saturday
8812,2023-01-29,1380.46,2574,User_2574,Pune,Gold,239,Sai Curry House North Indian,Indian,4.9,2023,1,January,1,Sunday
8813,2023-06-26,839.67,830,User_830,Hyderabad,Gold,133,Spice Foods Non-Veg,Italian,4.5,2023,6,June,2,Monday
8814,2023-09-21,882.9,1529,User_1529,Bangalore,Regular,137,Swagath Delights Andhra,Indian,3.2,2023,9,September,3,Thursday
8815,2023-10-18,1153.22,1274,User_1274,Chennai,Gold,414,Darbar Delights South Indian,Chinese,4.7,2023,10,October,4,Wednesday
8816,2023-08-13,408.27,1612,User_1612,Chennai,Gold,90,Classic Biryani Pure Veg,Italian,4.8,2023,8,August,3,Sunday
8817,2023-01-22,1282.81,932,User_932,Hyderabad,Regular,35,Royal Biryani North Indian,Chinese,3.9,2023,1,January,1,Sunday
8818,2023-01-01,1352.77,2908,User_2908,Pune,Gold,403,Sai Delights Pure Veg,Indian,3.6,2023,1,January,1,Sunday
8819,2023-09-05,308.59,266,User_266,Bangalore,Regular,470,Darbar Foods Multicuisine,Italian,3.6,2023,9,September,3,Tuesday
8820,2023-06-11,856.28,39,User_39,Hyderabad,Regular,460,New Biryani Andhra,Chinese,4.5,2023,6,June,2,Sunday
8821,2023-07-16,885.96,1348,User_1348,Hyderabad,Regular,9,Classic Mess Family Restaurant,Italian,3.1,2023,7,July,3,Sunday
8822,2023-10-16,740.49,1417,User_1417,Chennai,Gold,368,Sri Dhaba Pure Veg,Indian,4.4,2023,10,October,4,Monday
8823,2023-11-26,846.09,1516,User_1516,Pune,Gold,287,Amma Cafe South Indian,Chinese,4.7,2023,11,November,4,Sunday
8824,2023-03-10,905.95,48,User_48,Chennai,Gold,113,Darbar Biryani Pure Veg,Chinese,5.0,2023,3,March,1,Friday
8825,2023-07-04,1228.69,1273,User_1273,Chennai,Regular,406,Spice Foods Non-Veg,Chinese,4.5,2023,7,July,3,Tuesday
8826,2023-10-13,505.53,2519,User_2519,Chennai,Gold,143,Classic Cafe Punjabi,Chinese,4.0,2023,10,October,4,Friday
8827,2023-01-08,1150.96,2396,User_2396,Chennai,Gold,323,Taste of Mess Chinese,Mexican,4.6,2023,1,January,1,Sunday
8828,2023-08-22,913.24,2579,User_2579,Bangalore,Gold,44,Classic Dhaba Pure Veg,Indian,3.9,2023,8,August,3,Tuesday
8829,2023-02-12,1036.27,2727,User_2727,Chennai,Regular,338,Grand Kitchen Non-Veg,Mexican,4.5,2023,2,February,1,Sunday
8830,2023-01-03,881.71,2383,User_2383,Chennai,Gold,209,Royal Tiffins Family Restaurant,Indian,3.6,2023,1,January,1,Tuesday
8831,2023-07-18,275.33,1293,User_1293,Hyderabad,Gold,43,Sai Cafe North Indian,Chinese,4.9,2023,7,July,3,Tuesday
8832,2023-07-07,121.09,281,User_281,Chennai,Regular,179,Annapurna Foods Multicuisine,Italian,3.5,2023,7,July,3,Friday
8833,2023-08-11,1001.9,1401,User_1401,Hyderabad,Gold,86,Sri Curry House Chinese,Indian,4.2,2023,8,August,3,Friday
8834,2023-06-23,1175.09,2717,User_2717,Bangalore,Regular,348,Royal Restaurant Andhra,Italian,3.0,2023,6,June,2,Friday
8835,2023-10-05,165.02,1291,User_1291,Chennai,Gold,214,Amma Foods North Indian,Chinese,3.4,2023,10,October,4,Thursday
8836,2023-10-03,1474.37,1004,User_1004,Bangalore,Regular,227,Udupi Curry House Chinese,Italian,3.5,2023,10,October,4,Tuesday
8837,2023-12-12,756.7,884,User_884,Pune,Gold,188,Swagath Mess Multicuisine,Chinese,4.6,2023,12,December,4,Tuesday
8838,2023-02-07,429.51,906,User_906,Hyderabad,Gold,268,Annapurna Biryani Multicuisine,Indian,3.8,2023,2,February,1,Tuesday
